Term	Index	Name
GO:0045253	2235	A complex of a regulatory and catalytic subunit that catalyzes the dephosphorylation and concomitant reactivation of the alpha subunit of the E1 component of the pyruvate dehydrogenase complex.
GO:0008287	2236	A complex, normally consisting of a catalytic and a regulatory subunit, which catalyzes the removal of a phosphate group from a serine or threonine residue of a protein.
GO:1904097	2237	A protein complex which is capable of acid phosphatase activity.
GO:1904144	2238	A protein complex which is capable of phosphatidylinositol phosphate phosphatase activity.
GO:1990330	2239	A heterotetrameric protein complex involved in the sulfur transfer during iron-sulfur cluster assembly and in the modification of tRNA wobble positions. In E. coli it consisting of a central IscS dimer with the IscU protomers attached to one of the IscS units each via a disulfide (-SSH) group.
GO:1990329	2240	A heterotetrameric protein complex involved in the sulfur-relay system required for 2-thiolation of 5-methylaminomethyl-2-thiouridine (mnm5s2U) at tRNA wobble positions. In E. coli it consists of a central IscS dimer with the two TusA protomers bound to one of the IscS units each via persulfide (-SSH) groups.
GO:0009380	2241	Any of the protein complexes formed by the UvrABC excinuclease system, which carries out nucleotide excision repair. Three different complexes are formed by the 3 proteins as they proceed through the excision repair process. First a complex consisting of two A subunits and two B subunits bind DNA and unwind it around the damaged site. Then, the A subunits disassociate leaving behind a stable complex between B subunits and DNA. Now, subunit C binds to this B+DNA complex and causes subunit B to nick the DNA on one side of the complex while subunit C nicks the DNA on the other side of the complex. DNA polymerase I and DNA ligase can then repair the resulting gap.
GO:0005969	2242	An enzyme complex that catalyzes the formation of hydroxypyruvate and alanine from serine and pyruvate.
GO:0061695	2243	A transferase complex capable of catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor).
GO:1990658	2244	A transferase complex which is capable of transferring nitrogenous groups from one component to another.
GO:0009329	2245	A heterotetrameric enzyme complex made up of two alpha subunits and two beta subunits. Part of the acetyl-CoA carboxylase complex. Catalyzes the transfer of a carboxyl group to form malonyl-CoA.
GO:0009333	2246	Cysteine synthase is a multienzyme complex made up, in E. coli, of the heteromeric hexamer serine acetyltransferase and the homodimer O-acetylserine (thiol)-lyase A.
GO:0106068	2247	A protein ligase complex that enables protein sumoylation. Consists of a SUMO-protein transferase and other proteins that may confer substrate specificity of the complex.
GO:0005836	2248	A protein complex that possesses fatty-acyl-CoA synthase activity.
GO:0000148	2249	A protein complex that catalyzes the transfer of a glucose group from UDP-glucose to a (1->3)-beta-D-glucan chain.
GO:0140615	2250	A protein complex that catalyzes the cleavage of citrate into oxaloacetate and acetyl-CoA.
GO:0009349	2251	An flavoprotein that catalyzes the reaction the breakdown of dimethyl(ribityl)lumazine to form riboflavin and ribitylamino-amino-dihydroxypyrimidine.
GO:0010330	2252	A large, multimeric protein complex, organized in a rosette, which catalyzes the biosynthesis of cellulose for the plant cell wall.
GO:1904423	2253	A protein complex which is capable of dehydrodolichyl diphosphate synthase activity.
GO:0044673	2254	A heterodimer which catalyses the reaction of 5-amino-6-(D-ribitylamino)uracil and 4-hydroxyphenylpyruvate to form 7,8-didemethyl-8-hydroxy-5-deazariboflavin (FO), an intermediate of coenzyme F420.
GO:1990228	2255	A protein complex capable of catalyzing the transfer of sulfur atoms from one compound (donor) to another (acceptor).
GO:0070916	2256	A protein complex that possesses inositol phosphoceramide synthase activity and contains a catalytic subunit and a regulatory subunit (Aur1p and Kei1p, respectively, in Saccharomyces).
GO:0009347	2257	A multienzyme complex that catalyzes the formation N-carbamoyl-L-aspartate from carbamoyl phosphate and L-aspartate. It exhibits a variety of architectural organizations, but in all microorganisms the core catalytic component is a homotrimer of approximately 34 kDa polypeptides.
GO:1990302	2258	A ubiquitin ligase complex consisting of Bre1 and Rad6 that mediates monoubiquitination of histone H2B to form H2BK123ub1. H2BK123ub1 gives a specific tag for epigenetic transcriptional activation, elongation by RNA polymerase II, telomeric silencing, and is also a prerequisite for H3K4me and H3K79me formation. It thereby plays a central role in histone code and gene regulation. It also modulates the formation of double-strand breaks during meiosis.
GO:0032476	2259	A complex that possesses di-trans,poly-cis-decaprenylcistransferase activity; involved in ubiquinone biosynthesis.
GO:0034708	2260	A protein complex that possesses methyltransferase activity.
GO:0009382	2261	Complex that possesses imidazoleglycerol-phosphate synthase activity.
GO:0045252	2262	A complex of multiple copies of three enzymatic components: oxoglutarate dehydrogenase (lipoamide) (E1), dihydrolipoamide S-succinyltransferase  (E2) and dihydrolipoamide dehydrogenase (E3); catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and carbon dioxide (CO2).
GO:1902493	2263	A protein complex which is capable of acetyltransferase activity.
GO:0009348	2264	A homotrimeric protein complex that catalyzes the transfer of a carbamoyl group to ornithine, forming citrulline.
GO:1990230	2265	A protein complex capable of catalyzing the transfer of an iron-sulfur (Fe-S) cluster from one compound (donor) to another (acceptor).
GO:0005965	2266	A protein complex that possesses protein farnesyltransferase activity.
GO:0005948	2267	A dimeric (a large and a small chain) or tetrameric (two large and two small chains) enzyme complex. Catalyzes the formation of acetolactate from pyruvate.
GO:0005946	2268	A protein complex that possesses alpha,alpha-trehalose-phosphate synthase (UDP-forming) and trehalose-phosphatase activities, and thus catalyzes two reactions in trehalose biosynthesis. In the complex identified in Saccharomyces, Tps1p has alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity, Tps2p has trehalose 6-phosphate phosphatase activity; Tps3p is a regulatory subunit, and an additional subunit, Tsl1p, may be present.
GO:0002178	2269	A protein complex with palmitoyltransferase activity.
GO:0005968	2270	An protein-containing complex which catalyzes of the transfer of a geranyl-geranyl group from geranylgeranyl pyrophosphate to a Rab protein. In mammals it is composed of an alpha and a beta subunit, and associates with an accessory protein Rep (Rab escort protein).
GO:0044674	2271	A hexameric complex consisting of three polypeptides in an alpha2beta2gamma2 arrangement. Involved in the reduction of the coenzyme M-bound methyl group to methane, which is the final step in methanogenesis.
GO:0034274	2272	A protein complex required for the expansion of the autophagosomal membrane. In budding yeast, this complex consists of Atg12p, Atg5p and Atg16p.
GO:0032284	2273	A biotin carboxylase complex located in the stroma of a plastid.
GO:0032282	2274	An acetyl-CoA carboxylase complex located in the stroma of a plastid.
GO:0005749	2275	A protein complex located in the mitochondrial inner membrane that forms part of the mitochondrial respiratory chain. Contains the four polypeptide subunits of succinate dehydrogenase, flavin-adenine dinucleotide and iron-sulfur. Catalyzes the oxidation of succinate by ubiquinone. Connects the TCA cycle with the respiratory chain.
GO:0045284	2276	A membrane-bound flavoenzyme complex consisting of four subunits, A, B, C, and D. A and B comprise the membrane-extrinsic catalytic domain and C (InterPro:IPR003510; InterPro:IPR00224) and D (InterPro:IPR003418) link the catalytic centers to the electron-transport chain. In some species, the complex has only three subunits, and in these cases, there is only one membrane anchor instead of two. This family consists of the 13 kDa hydrophobic subunit D. This component may be required to anchor the catalytic components of the fumarate reductase complex to the cytoplasmic membrane. Fumarate reductase couples the reduction of fumarate to succinate to the oxidation of quinol to quinone, in a reaction opposite to that catalyzed by the related complex II of the respiratory chain (succinate dehydrogenase-(ubiquinone)). Examples of this component are found in bacterial species.
GO:0034083	2277	A polyketide synthase complex that consists of two identical ketosynthase polypeptides.
GO:0034082	2278	A polyketide synthase complex that consists of several different polypeptide chains, each of which catalyzes a single reaction.
GO:1905286	2279	A protein complex which is capable of serine-type peptidase activity.
GO:0005745	2280	Protease complex of the mitochondrial inner membrane that is involved in mitochondrial protein turnover and in processing of proteins imported into mitochondria.
GO:0061672	2281	Enzyme complex that in S. cerevisiae has components Dug2/Dug3 and is able to catalyze the cleavage of glutathione into glutamate and Cys-Gly.
